course_id,userid_DI,registered,viewed,explored,certified,final_cc_cname_DI,LoE_DI,YoB,gender,start_time_DI,last_event_DI,nevents,ndays_act,nplay_video,nchapters,nforum_posts
HarvardX/ER22x/2013_Spring,MHxPC130202340,1,0,0,0,Unknown/Other,Master's,1979.0,m,12/21/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130244932,1,1,1,1,United States,Bachelor's,1968.0,f,2/13/13,9/4/13,1847.0,39.0,5.0,9.0,0
HarvardX/PH207x/2012_Fall,MHxPC130333571,1,1,1,1,Spain,Doctorate,1976.0,m,9/4/12,3/12/13,17759.0,85.0,5433.0,16.0,0
HarvardX/CS50x/2012,MHxPC130147138,1,1,1,1,Other Europe,Less than Secondary,1995.0,m,10/18/12,6/25/13,472.0,42.0,0.0,12.0,0
HarvardX/CS50x/2012,MHxPC130477607,1,1,0,0,Other Europe,Secondary,1994.0,m,3/5/13,3/13/13,6.0,4.0,0.0,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130249559,1,1,0,1,India,Secondary,1993.0,f,6/13/13,6/13/13,278.0,1.0,0.0,8.0,0
HarvardX/ER22x/2013_Spring,MHxPC130462841,1,1,1,1,United Kingdom,Master's,1988.0,m,2/1/13,8/15/13,1729.0,40.0,0.0,32.0,0
HarvardX/PH207x/2012_Fall,MHxPC130400798,1,1,0,0,Other Europe,Less than Secondary,1994.0,f,8/8/13,8/19/13,8.0,2.0,0.0,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130385579,1,1,0,0,United States,Master's,1951.0,f,3/14/13,3/24/13,26.0,4.0,0.0,2.0,0
HarvardX/ER22x/2013_Spring,MHxPC130299757,1,1,1,1,Brazil,Bachelor's,1992.0,m,7/12/13,9/7/13,2080.0,19.0,0.0,34.0,0
HarvardX/CS50x/2012,MHxPC130489691,1,1,0,0,India,Master's,1983.0,m,4/23/13,4/29/13,10.0,3.0,0.0,1.0,0
HarvardX/CS50x/2012,MHxPC130570596,1,1,0,0,Other Africa,Bachelor's,1963.0,m,3/5/13,3/5/13,4.0,1.0,0.0,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130548296,1,1,0,1,United Kingdom,Secondary,1998.0,f,4/26/13,8/19/13,405.0,17.0,0.0,8.0,0
HarvardX/CS50x/2012,MHxPC130437298,1,1,0,0,Morocco,Bachelor's,1988.0,m,5/19/13,5/19/13,12.0,1.0,0.0,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130044142,1,1,1,1,Other Africa,Master's,1983.0,m,10/24/12,1/18/13,2514.0,23.0,23.0,14.0,0
HarvardX/CB22x/2013_Spring,MHxPC130401431,1,0,0,0,India,unk,-1.0,unk,3/19/13,3/19/13,1.0,1.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130026311,1,1,0,0,United Kingdom,Secondary,1987.0,m,10/3/12,10/29/12,122.0,3.0,20.0,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130293580,1,1,1,1,Other Middle East/Central Asia,Secondary,1991.0,m,10/19/12,1/18/13,3592.0,23.0,520.0,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130221582,1,1,1,0,Other Europe,Bachelor's,1979.0,m,12/4/12,2/18/13,5816.0,23.0,2093.0,14.0,0
HarvardX/CS50x/2012,MHxPC130545759,1,1,1,1,India,Secondary,1993.0,m,11/23/12,5/31/13,176.0,24.0,0.0,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130500254,1,1,0,0,Australia,Doctorate,1980.0,m,8/28/13,8/29/13,63.0,2.0,10.0,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130067014,1,1,0,0,Germany,Bachelor's,1989.0,m,3/30/13,4/27/13,18.0,2.0,0.0,3.0,0
HarvardX/PH207x/2012_Fall,MHxPC130156865,1,1,1,1,United Kingdom,Master's,1978.0,m,7/30/12,1/18/13,4351.0,33.0,567.0,15.0,0
HarvardX/PH207x/2012_Fall,MHxPC130194297,1,0,0,0,United States,Master's,1967.0,m,6/13/13,6/25/13,1.0,1.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130096246,1,1,1,1,Other Europe,Master's,1981.0,f,2/20/13,8/5/13,1634.0,39.0,0.0,32.0,0
HarvardX/PH278x/2013_Spring,MHxPC130235890,1,0,0,0,Other South America,Master's,1987.0,m,1/17/13,5/15/13,2.0,1.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130294268,1,0,0,0,Other Africa,Secondary,1991.0,f,2/3/13,3/24/13,1.0,1.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130290277,1,1,1,1,Spain,unk,-1.0,unk,10/24/12,5/9/13,34.0,13.0,0.0,12.0,0
HarvardX/PH278x/2013_Spring,MHxPC130529558,1,1,1,1,Portugal,Master's,1984.0,f,5/17/13,8/23/13,1282.0,8.0,163.0,6.0,0
HarvardX/CS50x/2012,MHxPC130487515,1,1,0,0,United States,Doctorate,1982.0,f,7/3/13,7/3/13,39.0,1.0,0.0,5.0,0
HarvardX/ER22x/2013_Spring,MHxPC130369636,1,1,0,0,India,Secondary,1993.0,f,2/22/13,3/14/13,21.0,2.0,0.0,2.0,0
HarvardX/ER22x/2013_Spring,MHxPC130175999,1,1,1,1,France,Master's,1989.0,f,3/12/13,8/13/13,2175.0,38.0,0.0,33.0,0
HarvardX/PH278x/2013_Spring,MHxPC130151602,1,0,0,0,United States,Secondary,1990.0,f,5/22/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130472649,1,1,1,1,Germany,Doctorate,1967.0,m,10/14/12,2/26/13,3146.0,19.0,193.0,11.0,0
HarvardX/ER22x/2013_Spring,MHxPC130243114,1,1,1,1,United Kingdom,Secondary,1993.0,m,12/19/12,8/16/13,2309.0,45.0,0.0,33.0,0
HarvardX/CS50x/2012,MHxPC130126604,1,1,1,1,United States,Secondary,1996.0,m,8/25/12,4/15/13,130.0,20.0,0.0,9.0,0
HarvardX/CS50x/2012,MHxPC130583210,1,1,1,1,Ukraine,Master's,1980.0,m,11/15/12,5/24/13,465.0,44.0,0.0,12.0,0
HarvardX/PH278x/2013_Spring,MHxPC130250965,1,0,0,0,India,Secondary,1993.0,m,5/4/13,5/15/13,10.0,2.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130296811,1,0,0,0,United States,Bachelor's,1978.0,m,1/14/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130551841,1,0,0,0,Unknown/Other,Bachelor's,1990.0,f,2/8/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130226792,1,1,0,0,Brazil,Secondary,1984.0,m,7/27/12,8/5/13,1.0,1.0,0.0,1.0,0
HarvardX/CS50x/2012,MHxPC130091579,1,1,0,0,United States,Bachelor's,1990.0,m,5/30/13,5/30/13,3.0,3.0,0.0,1.0,0
HarvardX/PH278x/2013_Spring,MHxPC130432675,1,0,0,0,Other Middle East/Central Asia,Bachelor's,1988.0,f,5/15/13,5/15/13,3.0,1.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130030347,1,1,1,1,United States,Secondary,1966.0,m,9/12/12,5/18/13,137.0,19.0,0.0,11.0,0
HarvardX/CB22x/2013_Spring,MHxPC130083354,1,1,1,1,Other South America,Secondary,1991.0,m,1/10/13,8/26/13,3966.0,69.0,0.0,27.0,0
HarvardX/ER22x/2013_Spring,MHxPC130033705,1,1,0,0,United States,Bachelor's,1990.0,f,1/30/13,3/29/13,14.0,1.0,0.0,2.0,0
HarvardX/PH278x/2013_Spring,MHxPC130380422,1,1,1,1,Portugal,Master's,1983.0,f,4/6/13,8/27/13,2861.0,32.0,567.0,8.0,0
HarvardX/PH207x/2012_Fall,MHxPC130375576,1,0,0,0,Other South America,Bachelor's,1990.0,f,10/29/12,10/29/12,1.0,1.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130407900,1,0,0,0,United States,Secondary,1981.0,m,8/30/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130106999,1,1,1,1,Spain,Bachelor's,1984.0,f,10/14/12,1/20/13,11455.0,61.0,2493.0,15.0,0
HarvardX/PH207x/2012_Fall,MHxPC130207448,1,1,1,1,Spain,Master's,1978.0,m,10/18/12,7/11/13,5135.0,34.0,597.0,14.0,0
HarvardX/ER22x/2013_Spring,MHxPC130256095,1,1,0,0,Other Europe,Master's,1973.0,m,4/19/13,4/19/13,10.0,1.0,0.0,2.0,0
HarvardX/ER22x/2013_Spring,MHxPC130305818,1,1,0,1,United Kingdom,Master's,1988.0,f,7/30/13,8/6/13,498.0,3.0,0.0,9.0,0
HarvardX/CS50x/2012,MHxPC130137175,1,1,1,1,India,Bachelor's,1990.0,m,8/1/12,6/9/13,202.0,48.0,0.0,11.0,0
HarvardX/PH207x/2012_Fall,MHxPC130418733,1,1,1,1,Nigeria,Bachelor's,1981.0,m,10/14/12,6/27/13,901.0,22.0,40.0,13.0,0
HarvardX/PH207x/2012_Fall,MHxPC130134717,1,1,0,0,Germany,Master's,1981.0,f,9/6/12,10/15/12,126.0,2.0,17.0,2.0,0
HarvardX/CS50x/2012,MHxPC130582140,1,1,1,1,Spain,Master's,1968.0,m,1/29/13,7/15/13,506.0,41.0,0.0,12.0,0
HarvardX/CB22x/2013_Spring,MHxPC130110271,1,0,0,0,Japan,Secondary,1994.0,m,12/20/12,4/24/13,22.0,3.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130105860,1,1,0,0,Other South Asia,Secondary,1994.0,f,2/12/13,3/15/13,30.0,3.0,0.0,2.0,0
HarvardX/CB22x/2013_Spring,MHxPC130026446,1,1,0,0,United States,Master's,1981.0,f,4/15/13,4/23/13,8.0,2.0,0.0,1.0,0
HarvardX/CS50x/2012,MHxPC130259721,1,0,0,0,United States,Bachelor's,1993.0,m,6/30/13,6/30/13,1.0,1.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130265812,1,1,1,1,Other Africa,Bachelor's,1987.0,f,10/16/12,1/17/13,2063.0,17.0,29.0,15.0,0
HarvardX/CS50x/2012,MHxPC130313854,1,0,0,0,Unknown/Other,Bachelor's,1989.0,f,12/18/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130264573,1,1,1,1,India,Secondary,1994.0,m,4/16/13,8/16/13,1374.0,27.0,0.0,33.0,2
HarvardX/PH207x/2012_Fall,MHxPC130490568,1,1,1,1,United States,Secondary,1989.0,m,10/13/12,1/20/13,5884.0,45.0,415.0,15.0,0
HarvardX/ER22x/2013_Spring,MHxPC130124959,1,1,0,1,United States,Secondary,1996.0,m,3/29/13,8/8/13,317.0,7.0,0.0,7.0,0
HarvardX/CS50x/2012,MHxPC130246878,1,0,0,0,India,Bachelor's,1989.0,m,4/14/13,4/14/13,1.0,1.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130415041,1,1,1,1,Spain,Master's,1985.0,f,8/13/12,1/14/13,7650.0,43.0,1347.0,15.0,0
HarvardX/CB22x/2013_Spring,MHxPC130354561,1,0,0,0,United States,Bachelor's,1977.0,f,8/5/13,11/17/13,0.0,0.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130519832,1,1,1,1,United States,Master's,1985.0,m,7/26/13,8/29/13,1930.0,13.0,443.0,6.0,0
HarvardX/CB22x/2013_Spring,MHxPC130214002,1,1,1,1,United States,Doctorate,1937.0,m,5/23/13,7/30/13,3840.0,48.0,0.0,26.0,0
HarvardX/ER22x/2013_Spring,MHxPC130284509,1,1,1,1,Other Europe,Less than Secondary,1996.0,f,1/19/13,8/13/13,1656.0,24.0,0.0,33.0,0
HarvardX/PH207x/2012_Fall,MHxPC130267331,1,1,1,1,India,Master's,1984.0,m,10/9/12,1/20/13,2276.0,20.0,90.0,12.0,0
HarvardX/CS50x/2012,MHxPC130354220,1,1,0,0,Brazil,Secondary,1994.0,m,4/14/13,7/5/13,83.0,14.0,0.0,2.0,0
HarvardX/CS50x/2012,MHxPC130383087,1,1,0,0,United States,Bachelor's,1991.0,m,3/3/13,3/3/13,16.0,1.0,0.0,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130103084,1,1,0,1,India,Bachelor's,1990.0,f,7/6/13,7/29/13,282.0,3.0,0.0,8.0,0
HarvardX/ER22x/2013_Spring,MHxPC130130235,1,1,0,0,United States,unk,-1.0,unk,8/5/13,8/5/13,19.0,1.0,0.0,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130007994,1,1,1,1,United States,Bachelor's,1971.0,m,10/19/12,1/18/13,5674.0,46.0,1319.0,15.0,0
HarvardX/CS50x/2012,MHxPC130344753,1,0,0,0,Unknown/Other,Bachelor's,1989.0,m,10/9/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130590377,1,1,1,1,Spain,Bachelor's,1981.0,m,9/16/12,7/6/13,377.0,58.0,0.0,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130164013,1,1,0,1,Other Africa,Bachelor's,1990.0,f,7/31/13,8/11/13,291.0,2.0,0.0,7.0,0
HarvardX/PH207x/2012_Fall,MHxPC130089619,1,1,1,1,India,Bachelor's,1985.0,m,10/24/12,1/16/13,1229.0,12.0,1.0,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130327299,1,0,0,0,United Kingdom,Master's,1973.0,m,8/7/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130479505,1,1,1,1,Other Europe,Secondary,1990.0,m,11/2/12,7/13/13,13116.0,49.0,3514.0,16.0,0
HarvardX/CS50x/2012,MHxPC130325487,1,1,0,0,Other Africa,Master's,1991.0,m,12/28/12,6/21/13,8.0,1.0,0.0,3.0,0
HarvardX/PH207x/2012_Fall,MHxPC130291698,1,1,0,0,Other Africa,Master's,1971.0,f,10/18/12,10/18/12,21.0,1.0,3.0,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130260136,1,1,1,0,United States,unk,-1.0,unk,3/18/13,7/18/13,1598.0,30.0,0.0,31.0,7
HarvardX/ER22x/2013_Spring,MHxPC130233668,1,1,1,1,Other Europe,Master's,1981.0,m,2/28/13,8/10/13,1260.0,23.0,0.0,27.0,0
HarvardX/ER22x/2013_Spring,MHxPC130228928,1,1,1,1,Australia,Bachelor's,1991.0,m,6/24/13,7/29/13,1096.0,14.0,0.0,29.0,0
HarvardX/ER22x/2013_Spring,MHxPC130077879,1,1,0,1,Brazil,Secondary,1994.0,m,7/31/13,8/6/13,289.0,4.0,0.0,7.0,0
HarvardX/PH278x/2013_Spring,MHxPC130234702,1,1,1,1,Nigeria,Bachelor's,1987.0,f,5/31/13,8/8/13,698.0,9.0,0.0,6.0,0
HarvardX/ER22x/2013_Spring,MHxPC130250928,1,1,1,1,Other South Asia,Bachelor's,1989.0,f,4/19/13,8/28/13,1164.0,24.0,0.0,31.0,0
HarvardX/PH207x/2012_Fall,MHxPC130501333,1,1,0,0,Other Middle East/Central Asia,Master's,1976.0,m,10/20/12,10/22/12,62.0,3.0,20.0,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130157570,1,1,1,1,United States,Bachelor's,1959.0,f,6/11/13,8/16/13,2021.0,22.0,0.0,34.0,0
HarvardX/CS50x/2012,MHxPC130480427,1,0,0,0,Brazil,unk,-1.0,unk,8/18/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130536131,1,1,0,0,United States,Secondary,1983.0,m,4/3/13,4/4/13,7.0,1.0,0.0,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130101986,1,0,0,0,Other Africa,unk,-1.0,m,10/2/12,10/2/12,1.0,1.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130573407,1,0,0,0,Unknown/Other,unk,1989.0,m,3/2/13,3/2/13,1.0,1.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130543440,1,0,0,0,Unknown/Other,Bachelor's,1984.0,m,1/5/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130398404,1,1,1,1,United States,Master's,1983.0,f,10/10/12,1/20/13,3717.0,26.0,187.0,13.0,0
HarvardX/ER22x/2013_Spring,MHxPC130148732,1,1,1,0,United States,Doctorate,1976.0,m,3/7/13,8/3/13,1054.0,30.0,0.0,30.0,0
HarvardX/PH278x/2013_Spring,MHxPC130176963,1,0,0,0,Unknown/Other,Bachelor's,1982.0,m,1/24/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130477146,1,1,1,1,Spain,Doctorate,1979.0,f,9/20/12,2/15/13,8094.0,67.0,1181.0,16.0,0
HarvardX/ER22x/2013_Spring,MHxPC130332701,1,1,1,1,Australia,Master's,1984.0,m,12/27/12,8/1/13,1712.0,26.0,0.0,32.0,0
HarvardX/CS50x/2012,MHxPC130506750,1,1,1,1,India,Secondary,1993.0,m,9/17/12,5/12/13,76.0,10.0,0.0,8.0,0
HarvardX/PH278x/2013_Spring,MHxPC130039388,1,1,0,0,United States,Less than Secondary,1995.0,m,5/15/13,5/17/13,138.0,5.0,3.0,2.0,0
HarvardX/CS50x/2012,MHxPC130105354,1,1,0,0,Russian Federation,Master's,1980.0,m,8/23/12,7/28/13,1.0,1.0,0.0,2.0,0
HarvardX/CB22x/2013_Spring,MHxPC130483467,1,1,0,0,United Kingdom,unk,-1.0,unk,1/22/13,3/14/13,20.0,1.0,0.0,2.0,0
HarvardX/CS50x/2012,MHxPC130492677,1,1,1,1,Other South America,unk,-1.0,unk,8/18/12,7/11/13,430.0,38.0,0.0,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130075139,1,1,1,1,Brazil,Master's,1987.0,m,3/4/13,8/10/13,1975.0,36.0,0.0,33.0,0
HarvardX/CS50x/2012,MHxPC130479162,1,1,0,0,Egypt,Secondary,1993.0,m,7/25/13,7/25/13,38.0,4.0,0.0,4.0,0
HarvardX/CS50x/2012,MHxPC130272951,1,0,0,0,India,Master's,1984.0,m,2/14/13,2/14/13,1.0,1.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130429837,1,0,0,0,Unknown/Other,Bachelor's,1993.0,f,3/16/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130523140,1,1,1,1,Germany,Master's,1982.0,f,9/12/12,1/18/13,8074.0,43.0,1418.0,16.0,0
HarvardX/ER22x/2013_Spring,MHxPC130409675,1,1,1,1,Germany,Master's,1977.0,m,5/6/13,8/14/13,1141.0,31.0,0.0,33.0,0
HarvardX/PH207x/2012_Fall,MHxPC130317005,1,1,1,1,Other Africa,Bachelor's,1987.0,m,10/14/12,2/22/13,2431.0,21.0,184.0,12.0,0
HarvardX/CB22x/2013_Spring,MHxPC130290925,1,1,0,0,Other Europe,unk,-1.0,unk,6/2/13,6/2/13,6.0,1.0,0.0,1.0,0
HarvardX/CS50x/2012,MHxPC130410132,1,0,0,0,Unknown/Other,Bachelor's,1985.0,m,8/18/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130411376,1,1,0,0,United States,Master's,1950.0,f,3/23/13,3/26/13,319.0,3.0,0.0,6.0,0
HarvardX/ER22x/2013_Spring,MHxPC130030300,1,1,1,1,United States,Bachelor's,1986.0,f,6/11/13,8/13/13,1559.0,15.0,0.0,32.0,0
HarvardX/CS50x/2012,MHxPC130451105,1,0,0,0,Unknown/Other,Bachelor's,1981.0,m,11/9/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130256432,1,1,0,0,United Kingdom,Bachelor's,1967.0,m,3/19/13,5/13/13,40.0,8.0,0.0,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130582285,1,1,1,1,United States,Master's,1966.0,f,9/18/12,1/18/13,6023.0,54.0,807.0,15.0,1
HarvardX/PH207x/2012_Fall,MHxPC130117193,1,1,1,1,United States,Secondary,1992.0,m,10/10/12,1/18/13,6029.0,47.0,1632.0,15.0,0
HarvardX/CS50x/2012,MHxPC130112521,1,1,0,0,Canada,unk,-1.0,unk,10/10/12,2/16/13,6.0,1.0,0.0,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130531328,1,1,1,1,Nigeria,Bachelor's,1988.0,m,10/28/12,5/25/13,1038.0,16.0,0.0,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130164862,1,1,0,1,Canada,Bachelor's,1985.0,m,4/18/13,6/6/13,315.0,3.0,0.0,8.0,0
HarvardX/PH278x/2013_Spring,MHxPC130194985,1,0,0,0,India,unk,-1.0,unk,4/13/13,4/13/13,1.0,1.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130113252,1,1,1,1,United States,Master's,1977.0,m,9/15/12,1/20/13,5921.0,41.0,727.0,15.0,0
HarvardX/PH207x/2012_Fall,MHxPC130097366,1,1,1,1,Nigeria,Bachelor's,1986.0,m,9/21/12,1/20/13,1074.0,18.0,6.0,11.0,0
HarvardX/CS50x/2012,MHxPC130097760,1,1,1,1,Germany,Master's,1980.0,m,7/27/12,7/17/13,347.0,42.0,0.0,12.0,0
HarvardX/CS50x/2012,MHxPC130013595,1,1,1,1,Philippines,Bachelor's,1990.0,m,10/12/12,5/3/13,814.0,42.0,0.0,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130424627,1,1,1,1,Brazil,Secondary,1995.0,m,2/19/13,8/14/13,1715.0,45.0,0.0,33.0,0
HarvardX/PH207x/2012_Fall,MHxPC130222651,1,1,1,1,United Kingdom,Master's,1975.0,m,8/17/12,8/12/13,8744.0,57.0,2194.0,16.0,0
HarvardX/ER22x/2013_Spring,MHxPC130190057,1,0,0,0,Canada,Master's,1984.0,m,12/20/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130049882,1,0,0,0,United Kingdom,unk,-1.0,unk,9/24/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130035040,1,1,1,1,Germany,Bachelor's,1990.0,f,9/10/12,2/22/13,5668.0,31.0,517.0,15.0,0
HarvardX/PH278x/2013_Spring,MHxPC130207318,1,1,1,1,Ukraine,Bachelor's,1991.0,f,5/16/13,8/21/13,1247.0,22.0,60.0,8.0,0
HarvardX/PH207x/2012_Fall,MHxPC130205533,1,0,0,0,India,Doctorate,1972.0,f,8/29/12,8/29/12,3.0,1.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130195778,1,0,0,0,Unknown/Other,Secondary,1993.0,m,10/28/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130147675,1,1,1,1,Other Africa,Master's,1976.0,m,10/24/12,2/22/13,4628.0,35.0,732.0,13.0,0
HarvardX/CB22x/2013_Spring,MHxPC130038671,1,0,0,0,Indonesia,Secondary,1995.0,m,3/6/13,5/11/13,4.0,2.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130568313,1,1,1,1,Nigeria,Bachelor's,1983.0,f,5/21/13,8/5/13,1357.0,9.0,4.0,7.0,0
HarvardX/CS50x/2012,MHxPC130421384,1,1,1,1,United States,Doctorate,1966.0,m,1/23/13,6/28/13,153.0,22.0,0.0,12.0,0
HarvardX/CS50x/2012,MHxPC130384047,1,1,1,1,United States,Bachelor's,1990.0,m,11/19/12,5/21/13,337.0,41.0,0.0,12.0,0
HarvardX/PH278x/2013_Spring,MHxPC130252274,1,0,0,0,Pakistan,Master's,1978.0,m,2/5/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130271071,1,0,0,0,United States,Less than Secondary,1999.0,f,3/25/13,3/25/13,1.0,1.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130088085,1,1,1,1,Brazil,Secondary,1993.0,f,7/6/13,8/16/13,1426.0,15.0,0.0,30.0,0
HarvardX/CS50x/2012,MHxPC130408728,1,1,1,1,United Kingdom,Secondary,1990.0,m,8/14/12,5/11/13,70.0,23.0,0.0,9.0,0
HarvardX/ER22x/2013_Spring,MHxPC130310635,1,0,0,0,Other East Asia,Master's,1988.0,f,6/13/13,6/13/13,1.0,1.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130584942,1,1,0,0,United States,Bachelor's,1989.0,m,8/2/13,8/2/13,6.0,1.0,0.0,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130507701,1,1,0,0,Egypt,Bachelor's,1988.0,m,4/8/13,4/10/13,307.0,3.0,0.0,9.0,0
HarvardX/ER22x/2013_Spring,MHxPC130005503,1,0,0,0,Unknown/Other,Bachelor's,1986.0,m,1/9/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130500124,1,1,0,0,India,Bachelor's,1988.0,m,2/27/13,2/27/13,3.0,1.0,0.0,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130527118,1,0,0,0,Mexico,Bachelor's,1990.0,f,5/2/13,5/3/13,5.0,1.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130163472,1,0,0,0,United States,Bachelor's,1972.0,m,9/7/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130176992,1,1,0,0,United States,Master's,1988.0,f,2/14/13,5/26/13,7.0,1.0,0.0,1.0,0
HarvardX/PH278x/2013_Spring,MHxPC130407894,1,1,1,1,India,Master's,1985.0,m,5/1/13,8/25/13,973.0,16.0,50.0,7.0,0
HarvardX/CS50x/2012,MHxPC130564019,1,1,0,0,Egypt,Bachelor's,1991.0,f,2/15/13,2/15/13,16.0,1.0,0.0,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130147971,1,1,1,1,United States,Bachelor's,1976.0,f,12/28/12,8/10/13,1835.0,47.0,0.0,32.0,2
HarvardX/PH207x/2012_Fall,MHxPC130530803,1,0,0,0,United States,Secondary,1991.0,f,7/26/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130314124,1,1,0,0,Other Africa,unk,1979.0,m,10/16/12,2/19/13,1.0,1.0,0.0,1.0,0
HarvardX/CS50x/2012,MHxPC130231644,1,1,1,1,United States,unk,-1.0,unk,1/17/13,6/17/13,799.0,76.0,0.0,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130068703,1,1,1,1,Spain,Doctorate,1982.0,m,8/15/12,4/2/13,9750.0,56.0,1979.0,15.0,0
HarvardX/CS50x/2012,MHxPC130484190,1,1,1,1,Other Europe,Less than Secondary,1994.0,m,12/30/12,5/13/13,160.0,27.0,0.0,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130554846,1,1,0,0,Nigeria,Bachelor's,1987.0,f,5/6/13,5/6/13,16.0,1.0,3.0,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130441288,1,1,1,1,Spain,Master's,1986.0,m,3/3/13,8/29/13,1430.0,20.0,0.0,32.0,0
HarvardX/CS50x/2012,MHxPC130150957,1,1,0,0,Other Europe,Bachelor's,1989.0,f,3/6/13,3/6/13,11.0,1.0,0.0,2.0,0
HarvardX/PH278x/2013_Spring,MHxPC130488975,1,1,1,1,Spain,Master's,1990.0,m,5/14/13,7/7/13,1179.0,9.0,22.0,6.0,0
HarvardX/ER22x/2013_Spring,MHxPC130586898,1,1,0,1,Pakistan,Master's,1989.0,f,6/16/13,6/20/13,501.0,2.0,0.0,9.0,0
HarvardX/PH207x/2012_Fall,MHxPC130315733,1,1,1,1,Other Europe,Master's,1982.0,f,10/15/12,3/21/13,7164.0,28.0,1142.0,16.0,0
